6307.81,2185.95,0.34654,57.0911,895529.1971,88.8344,2498.56,69.0,41.8811
5559.69,1545.3,0.27794,46.2081,727500.5349,75.9601,2152.19,39.0,42.5184
14707.8,6290.58,0.4277,186.743,2.1395940452e6,290.082,4980.75,116.0,26.5868
11681.0,3311.66,0.2835,144.714,1.5768945271e6,169.392,4468.85,87.0,30.9464
9427.13,3494.1,0.37064,84.9061,1.3500677291e6,134.292,4274.62,29.0,34.8639
8433.18,2227.99,0.26419,97.3052,1.1610116239e6,90.7316,3929.34,35.0,37.0146
6341.47,2176.06,0.34314,55.6878,885192.8799,88.294,2779.87,51.0,40.2495
8723.69,2685.87,0.30788,83.9072,1.2283288576e6,121.982,4252.95,72.0,33.084
9502.14,3425.0,0.36044,101.003,1.3389759314e6,136.419,3653.9,13.0,35.1578
15288.3,4002.76,0.26181,182.573,2.1670097597e6,210.62,5694.35,68.0,23.0142
12356.5,3753.89,0.30379,144.514,1.7354466041e6,167.2,5064.54,37.0,28.297
9611.08,3348.22,0.34837,71.5134,1.2826351873e6,150.42,4349.02,74.0,36.6894
6618.05,1796.17,0.2714,65.0974,912751.4456,84.7729,3249.11,43.0,37.9884
15936.7,3762.19,0.23607,183.004,2.2076752074e6,182.284,5413.11,155.0,26.0989
8358.77,2365.92,0.28304,57.6805,1.1881539081e6,87.4427,3589.15,76.0,40.1438
7883.06,2718.86,0.34489,71.273,1.0848669173e6,106.431,3239.09,17.0,34.143
5072.15,1752.56,0.34552,51.0211,706714.8711,54.9545,2418.01,62.0,41.5936
14361.7,5124.15,0.35679,67.0876,2.0685200717e6,206.916,2259.53,64.0,44.4713
8007.62,1502.78,0.18766,74.0854,1.1242787561e6,93.5389,3144.4,36.0,37.7307
11727.5,3214.58,0.2741,144.435,1.6681934318e6,171.606,4705.29,22.0,29.273
10137.1,2250.54,0.22201,93.1634,1.4191379379e6,110.873,4691.56,31.0,32.2821
11595.2,4310.8,0.37177,96.9626,1.6436530371e6,147.903,4152.53,51.0,32.5247
8565.25,1962.18,0.22908,109.253,1.2019385997e6,146.283,4199.49,54.0,33.5756
4867.02,1473.63,0.30277,47.0774,673344.0855,59.3279,1885.43,20.0,43.681
7023.74,1784.03,0.254,52.0355,984250.1023,87.7474,3051.25,17.0,39.7178
5305.59,2108.49,0.3974,34.4491,752560.5028,69.9739,2554.77,38.0,42.5677
8645.63,3394.25,0.39259,85.4356,1.2378415548e6,135.74,3585.05,78.0,36.9775
6907.49,2438.91,0.35308,40.2037,923624.0599,124.848,2628.26,32.0,42.9961
8019.05,2122.14,0.26463,87.7583,1.092973097e6,121.915,3845.46,34.0,36.0325
17308.4,7757.6,0.44819,205.52,2.4207350617e6,300.392,4819.7,185.0,27.3008
8069.5,2802.87,0.34734,54.5384,1.1428991931e6,102.633,3887.0,39.0,39.455
6458.78,2128.26,0.32951,59.8309,870037.103,99.1114,3105.8,18.0,40.2415
6970.99,2353.49,0.33761,62.3704,904976.9904,106.124,2606.35,27.0,40.2394
6190.99,1480.21,0.23909,56.2911,838791.2832,91.7023,2945.25,52.0,40.5211
8803.9,2846.23,0.32329,70.246,1.1942814642e6,136.88,3976.83,96.0,32.7189
8622.49,2872.67,0.33316,99.7789,1.1883960036e6,146.33,3285.81,13.0,36.4056
4839.42,992.32,0.20504,47.3724,693586.4009,54.4246,2201.67,80.0,38.9775
7320.95,1721.31,0.23512,83.8564,1.0134661991e6,107.91,3835.84,17.0,36.1333
4025.81,1206.57,0.2997,32.7381,555345.181,51.3178,1399.1,19.0,44.315
16027.4,4134.97,0.25799,245.224,2.1805509382e6,264.376,4776.57,290.0,27.5671
14519.2,3806.63,0.26217,208.047,1.9957032255e6,256.911,5090.85,185.0,25.7233
20833.1,5621.57,0.26983,295.327,2.8286650231e6,312.184,6574.61,279.0,18.635
23159.3,7024.93,0.30333,311.945,3.212762188e6,361.693,6342.9,96.0,17.4958
3376.48,968.01,0.28669,25.1966,456830.8208,38.9135,1334.11,2.0,45.7624
9406.15,2251.69,0.23938,95.88,1.3280778753e6,127.556,4097.99,32.0,34.3218
15346.5,4312.1,0.28098,214.785,2.1082706528e6,272.723,5096.91,157.0,25.28
11277.0,2824.08,0.25042,139.572,1.602841762e6,155.158,4089.34,133.0,32.381
5979.83,2123.91,0.35517,56.6872,854697.2447,82.8779,2567.68,62.0,41.6546
12143.8,3169.09,0.26096,155.286,1.7345844294e6,159.043,4722.79,41.0,28.313
4022.83,1225.4,0.30461,37.3449,546639.7508,50.1277,1411.64,30.0,44.3304
11714.6,3739.44,0.31921,74.457,1.5697840822e6,167.233,3687.78,84.0,34.4099
10622.8,3650.56,0.34365,98.7847,1.4261685939e6,159.93,5598.12,34.0,34.7296
7626.31,2124.98,0.27863,62.9577,1.0643268139e6,99.2983,3433.89,49.0,37.5599
14709.2,3511.5,0.23872,201.961,2.0511699747e6,251.323,4982.53,138.0,26.9088
8323.68,2849.05,0.34228,68.3825,1.1059926744e6,123.432,4568.12,67.0,30.369
4782.54,1282.88,0.26824,39.7959,694543.2322,65.0418,2508.98,50.0,42.2984
9488.24,2835.2,0.29881,94.6791,1.3374749563e6,125.044,3686.72,73.0,35.2542
6921.89,2404.62,0.34739,75.2625,944201.4026,100.142,3338.99,70.0,38.079
13830.0,3565.33,0.25779,190.542,1.9008761223e6,213.024,4579.52,178.0,29.0204
10246.7,2189.23,0.21365,100.215,1.4565592142e6,134.896,4257.61,46.0,33.7168
5735.47,1500.62,0.26163,43.6307,812466.8334,65.746,2543.92,15.0,42.2117
12002.8,4315.52,0.35954,140.454,1.6705905703e6,272.509,4769.29,93.0,28.5821
9615.0,2958.59,0.3077,91.9482,1.363724028e6,126.005,4121.49,101.0,33.3204
8058.8,3045.38,0.37789,80.859,1.1444177587e6,118.824,3360.89,34.0,37.74
7657.1,2236.54,0.29208,68.8315,1.0785574322e6,97.8298,2891.73,36.0,39.071
5770.1,2690.02,0.46619,49.4308,799865.8187,90.5682,2299.7,40.0,43.0164
10471.2,3081.5,0.29428,72.5213,1.3953344343e6,144.165,4398.76,64.0,33.7542
8304.11,3237.18,0.38982,68.2862,1.1547961025e6,116.846,3645.52,54.0,36.4153
8465.78,4099.99,0.4843,84.1988,1.1862635709e6,138.837,3495.27,89.0,36.345
6644.69,2103.05,0.3165,54.5448,920763.8804,83.698,2641.26,36.0,40.9166
14085.0,4156.19,0.29507,152.358,2.0210570786e6,223.598,5120.93,104.0,21.3038
7330.9,3378.75,0.46089,66.3801,1.0756003466e6,106.35,3309.44,37.0,38.2771
9592.19,3022.56,0.3151,85.9747,1.3450723501e6,132.284,3718.46,22.0,36.5404
11349.5,4603.83,0.40564,85.8896,1.5687780532e6,175.002,4050.93,94.0,33.2199
10196.4,3391.43,0.33261,100.525,1.3892338218e6,158.479,4244.52,121.0,32.6931
5146.4,1328.26,0.25809,44.2113,727099.8255,56.887,2381.11,4.0,41.6584
12819.5,4294.36,0.33498,151.261,1.7935260426e6,165.852,5220.8,41.0,28.0521
8178.14,2755.87,0.33698,40.3022,1.1469373211e6,122.091,3767.45,23.0,36.0158
13464.1,3556.83,0.26417,173.903,1.8942212262e6,208.546,5052.96,192.0,26.711
12366.9,3908.9,0.31607,96.7802,1.7032368908e6,192.965,4575.36,149.0,31.4178
14045.1,3598.32,0.25619,192.081,1.9085824517e6,216.544,4627.96,176.0,28.8358
6849.34,2255.8,0.32934,79.6875,923840.0507,112.646,3197.78,70.0,37.6357
12715.5,3967.32,0.312,121.404,1.7464055533e6,203.172,4225.19,66.0,31.741
8833.04,3173.44,0.35926,105.867,1.1845475841e6,142.21,4145.44,72.0,35.207
7016.11,2256.76,0.32165,65.4121,1.0088223041e6,83.1161,4699.53,41.0,36.0369
7111.99,1657.14,0.233,67.4296,990478.1056,82.9556,2889.86,17.0,39.2839
8331.15,2989.37,0.35881,84.3507,1.1378030282e6,124.975,3767.42,27.0,36.2879
10074.4,2420.38,0.24025,127.732,1.3935955799e6,154.747,4622.75,66.0,30.0002
6578.52,1561.88,0.23742,71.9663,883377.1822,90.439,3435.47,72.0,37.0739
9406.35,2772.66,0.29476,58.702,1.3090844476e6,132.528,4005.83,25.0,34.0583
17208.1,5743.61,0.33377,184.551,2.3763436336e6,264.18,5897.58,105.0,24.7685
11789.5,2918.75,0.24757,131.218,1.6060772142e6,149.25,3971.51,226.0,32.4338
10227.9,3130.02,0.30602,94.2834,1.423242635e6,124.87,3771.94,18.0,36.2216
6660.36,2088.72,0.3136,54.3679,922749.1496,96.5612,3620.12,69.0,37.6203
6871.52,1901.41,0.2767,74.8275,930000.7445,99.5236,3446.66,75.0,37.8556
15526.8,3006.86,0.19365,186.025,2.1114378419e6,246.417,5512.32,82.0,21.682
16386.2,5637.24,0.34402,187.776,2.2865938554e6,246.742,4460.79,41.0,21.5922
5515.12,1332.44,0.24159,50.436,748813.3387,68.9297,2437.91,27.0,37.2247
9037.09,2941.35,0.32547,61.1066,1.2573664742e6,122.379,3398.74,33.0,35.8247
8908.22,2607.14,0.29266,88.3748,1.2608793841e6,123.661,3485.96,8.0,36.3525
9163.3,2551.6,0.27845,93.8933,1.2611745237e6,154.976,3272.93,12.0,36.6055
5539.12,1618.52,0.29219,46.7075,759650.7587,73.863,2383.31,61.0,41.4588
6340.87,1966.0,0.31005,60.9189,908113.5773,80.7724,3350.09,67.0,39.9621
4215.24,1250.05,0.29655,33.7698,579038.7909,48.698,1408.76,19.0,44.2712
13189.5,3698.13,0.28038,169.047,1.8359157883e6,192.472,4787.96,187.0,27.3037
9585.61,3143.73,0.32796,84.6912,1.3684890855e6,131.599,3692.15,9.0,34.8809
9531.81,3550.76,0.37251,91.2952,1.2825023754e6,165.633,4269.01,109.0,33.0246
12602.0,3381.32,0.26831,161.695,1.7422058159e6,206.09,4781.49,72.0,28.5801
11765.2,3474.7,0.29533,122.31,1.63775773e6,153.146,4923.73,56.0,33.1573
4959.62,1320.9,0.26633,41.0308,724223.6796,88.9765,1986.71,32.0,44.0039
7764.46,2621.05,0.33757,53.9765,1.1292176056e6,98.7245,3464.45,31.0,37.688
10085.9,3305.95,0.32777,93.0512,1.4371166174e6,130.441,4318.89,107.0,30.6324
7086.21,1440.73,0.20331,58.407,976998.803,94.0665,3380.98,51.0,37.8257
4646.14,923.07,0.19867,40.7265,625354.9808,67.1754,2507.76,26.0,42.0889
9719.25,3110.19,0.32,73.8478,1.3788179898e6,132.208,4343.06,13.0,33.3033
10306.3,2109.74,0.2047,90.6874,1.4516651372e6,128.01,3617.34,125.0,35.9545
6991.25,2375.12,0.33972,86.3364,988132.4371,119.259,3532.16,83.0,30.6037
7327.5,2189.47,0.2988,78.1816,1.004220916e6,113.57,3089.95,78.0,39.0675
4018.23,1400.33,0.34849,36.6503,551815.0328,53.1789,1432.08,18.0,44.1767
13985.7,4533.0,0.32411,126.787,1.9760024634e6,189.635,5343.85,95.0,27.751
11817.1,3284.28,0.27792,164.542,1.6327603709e6,193.43,4701.45,152.0,26.9518
11575.9,2348.21,0.20285,148.792,1.6238662426e6,180.732,4611.04,54.0,29.9508
4180.84,1262.65,0.302,34.647,569928.7772,50.8459,1405.39,31.0,44.3941
5622.83,1319.15,0.2346,49.7828,810614.5821,71.9084,2848.89,58.0,40.2331
13426.9,2734.19,0.20363,173.414,1.8829270507e6,217.269,4794.29,75.0,27.0388
12851.1,4457.27,0.34683,163.472,1.8691893256e6,269.073,4723.91,87.0,25.7712
21385.9,6079.25,0.28426,299.362,2.907867506e6,321.586,6589.32,263.0,18.5755
9673.93,2633.92,0.27226,102.358,1.3232859175e6,152.676,4151.52,76.0,33.1179
6015.99,1499.71,0.24928,67.7764,831152.7996,88.4722,2743.8,59.0,36.9656
7019.82,2081.09,0.29645,65.0661,969205.4264,92.9956,3118.32,48.0,39.4787
8768.2,1784.02,0.20346,102.783,1.1799983442e6,143.159,3954.35,34.0,34.3756
8924.16,2189.46,0.24534,95.2427,1.2590725777e6,139.685,3488.23,34.0,34.9279
5032.88,1037.01,0.20604,44.3118,730178.9407,61.5433,2154.91,77.0,42.8442
13221.4,3750.75,0.28368,151.408,1.8848767617e6,203.165,4573.58,40.0,29.0954
4007.45,1197.74,0.29887,34.3156,545549.9999,50.8392,1387.99,32.0,44.4784
7722.16,1553.32,0.20115,60.727,1.0912349133e6,90.5124,2734.26,35.0,38.8419
10531.7,4568.01,0.43373,98.9183,1.4983371242e6,159.197,3772.78,65.0,36.8299
7361.68,1353.85,0.1839,76.2262,1.0197906136e6,85.4985,3038.15,21.0,36.5315
8357.59,1886.89,0.22576,89.1413,1.1752886467e6,107.757,3909.69,40.0,34.3903
5362.81,1134.89,0.21162,43.424,735117.2949,70.8799,2923.66,24.0,41.6782
5673.74,1150.51,0.20277,58.0735,788354.4672,74.1914,2658.71,20.0,40.4978
12604.3,3872.0,0.30719,152.12,1.7801164638e6,229.318,4295.74,83.0,31.1248
10199.2,4210.18,0.41279,92.9506,1.4581332438e6,132.962,3729.99,42.0,36.0727
11265.8,4029.79,0.3577,96.1331,1.5936509843e6,154.539,4810.82,118.0,31.1495
7079.02,3807.73,0.53788,63.9865,952142.5907,117.32,4142.59,49.0,34.8536
13497.5,5125.41,0.37973,108.66,1.8580645247e6,208.789,4997.4,74.0,28.2076
9044.79,2810.8,0.31076,62.2669,1.2773418902e6,116.356,3281.91,12.0,35.9643
11439.8,1849.86,0.1617,149.713,1.5998134992e6,167.952,4631.25,151.0,29.7963
23508.4,7511.5,0.31952,306.223,3.2863804203e6,385.727,6295.75,102.0,17.7963
4233.96,1062.15,0.25086,34.6403,601056.2537,54.6425,1745.66,41.0,44.7318
15100.4,5011.71,0.33189,145.113,2.0899333508e6,226.921,4025.51,83.0,32.0779
11705.0,3280.21,0.28024,129.175,1.6159471469e6,169.624,4485.73,89.0,31.3474
6869.47,1921.88,0.27977,67.5066,945373.073,87.2108,3035.73,45.0,39.8016
6988.52,1181.61,0.16907,49.8978,986742.9793,61.1014,3309.77,40.0,39.7709
7742.34,2738.98,0.35376,56.763,1.1218436527e6,106.976,4289.92,14.0,36.6826
9505.34,3298.96,0.34706,88.4624,1.2763812482e6,142.709,4172.61,18.0,32.9188
14318.9,4594.74,0.32088,158.843,1.9601495522e6,202.398,5071.96,75.0,26.9037
13585.9,4455.63,0.32795,136.026,1.9011649254e6,186.652,4330.84,38.0,31.2147
11744.2,3228.71,0.27491,138.551,1.6714304518e6,158.924,4568.44,47.0,32.8144
9769.38,2702.62,0.27664,98.9133,1.3562967019e6,158.011,3711.03,10.0,34.7751
19563.1,6035.37,0.3085,257.92,2.6566475236e6,325.689,5808.18,314.0,20.9037
8466.28,2109.4,0.24915,83.6458,1.1957360191e6,112.658,4014.75,43.0,35.7021
11129.7,3670.81,0.32982,137.598,1.5627609304e6,185.173,4353.17,63.0,32.001
14073.9,5230.83,0.37166,133.797,1.995882765e6,216.276,4603.48,113.0,29.7744
8942.89,2232.08,0.24959,108.599,1.2162781033e6,135.949,4126.06,120.0,32.75
7137.01,1179.51,0.16526,71.1586,1.0067138053e6,100.569,3239.65,38.0,35.0663
7444.72,1673.42,0.22477,64.4601,1.0129506095e6,84.4134,3333.13,49.0,38.6979
6888.76,2382.42,0.34584,69.2425,969929.7654,97.2336,3209.68,36.0,36.8904
7440.83,2771.27,0.37244,59.9766,1.0675104064e6,101.789,2479.82,66.0,39.9745
9033.38,2487.4,0.27535,96.9303,1.3129947944e6,142.69,4159.91,120.0,34.4445
12036.5,4374.08,0.3634,101.716,1.6879547794e6,184.703,4778.85,133.0,31.7798
21240.3,7607.57,0.35816,222.643,2.9219242059e6,352.213,6042.65,151.0,21.8718
5741.47,1398.42,0.24356,63.5972,785387.0919,87.0319,2915.27,41.0,38.8815
6483.06,1413.24,0.21798,64.4188,897261.58,81.324,3317.01,31.0,38.0352
8822.1,3270.86,0.37075,88.9665,1.1791735577e6,130.286,3694.3,32.0,35.0286
8335.77,3007.12,0.36074,66.9408,1.1519652861e6,117.21,3533.18,45.0,33.9382
8966.25,2290.1,0.25541,86.3614,1.2101541726e6,123.099,3801.09,37.0,35.3347
10611.3,3359.34,0.31658,116.326,1.5148049861e6,129.693,3885.13,52.0,34.6971
6866.72,2104.4,0.30646,72.1141,921766.9022,115.459,3483.81,81.0,37.7339
