7.023990260289271204e-01,4.657178497452622024e-01,8.795434967791134762e-01,5.029147454169791143e-01,6.911321247259194500e-01,6.823367515435119213e-02,7.913996195852497362e-01,3.383479431357329092e-01,3.920310892455100005e-01,2.668531584586747440e-01
5.705369794687946694e-01,1.231188015410584757e-01,7.466810558645812224e-01,4.284635179303553087e-02,9.233511585178554304e-01,6.853237770071766155e-01,7.362842225256139850e-01,7.577569641873714845e-01,3.199420816533107281e-01,6.367390193678500454e-01
3.768885398638999185e-02,4.486786933175380687e-01,7.189345968062170744e-01,2.447980104649752908e-01,9.267437892627243823e-01,2.710035958022678493e-01,5.143720037616006380e-01,8.464974635349072907e-01,2.664011172476233869e-01,7.040381821058979694e-01
4.616608985499068840e-01,1.099827323190856188e-01,8.536239936297549402e-01,7.995824614978821465e-01,1.877589326801376579e-03,1.144630079627391162e-01,3.900728085886204788e-01,7.309895893035436298e-01,4.927856230918179481e-01,6.064294515578432243e-01
4.664254202769606561e-01,7.151183541424960266e-01,4.968190287578237996e-01,7.439206491577110558e-02,4.484342530500975421e-01,8.406727571518790576e-01,3.962501062833134746e-02,2.311502410606107727e-01,4.025398323193735139e-01,5.152208652449862258e-01
4.055704114559425255e-01,3.589844850571722867e-01,7.683029265426177812e-01,8.973079769214431511e-02,6.661013239749633552e-01,8.115562527134109194e-01,9.681244536337544337e-01,5.590477046140834849e-01,7.063122820039001715e-01,5.935828564776010063e-01
4.178915313373002816e-01,4.786729176386769202e-01,2.951035703836635271e-02,4.197171563927194482e-01,4.793491396407510985e-01,2.707521016192764307e-01,1.398492965191436843e-01,5.015907810280343382e-01,8.520914860724907447e-01,6.772808273238704047e-01
3.552688912061662263e-01,3.314527914160182442e-01,7.549196512114114688e-01,6.176833247594990528e-01,7.752095251184806246e-01,3.267489065456533615e-01,3.562871676991002934e-01,1.286051000458203752e-01,2.053907668953144361e-01,8.432427687979823228e-01
4.467157312096756705e-01,8.204856799737059170e-01,6.308960970260742984e-01,4.722158615437842544e-01,3.797410060032565537e-01,6.137971221985478731e-01,3.550494009293938547e-01,2.578992492544097681e-01,9.777883237376481240e-01,4.541385414408595222e-01
2.934611766505581532e-01,7.826859759641091596e-01,6.586342308803729839e-01,3.362845175630932992e-01,8.630889622488028268e-01,6.207772683028931482e-01,1.728920491866869913e-02,5.741551065152641353e-01,6.211177356211600165e-01,1.407501489946495488e-01
5.575101382380113213e-01,2.161533592718953845e-01,7.746741922457412999e-01,4.236282043612308312e-01,6.370069436502178162e-01,1.895504057292128897e-01,3.025114682415535050e-01,7.158958553693814952e-01,6.341521487532312262e-01,5.341875967422984317e-01
5.434880784955898880e-01,3.357849968520189021e-01,1.479464552872281624e-01,4.097869626369639029e-01,6.934569871221535342e-01,2.826283712579638063e-01,9.712282734982434773e-01,1.172134730328726615e-01,2.042740169190465638e-01,7.885966346042080355e-01
1.432205385893540184e-01,2.479630877102212416e-02,8.048418872818547953e-01,6.774843138737889348e-01,4.696338335454997015e-02,3.919575873123031240e-01,8.865550771232805216e-01,3.972672589604664406e-01,8.526823531727925065e-01,3.548074292897692716e-01
7.522562167478793471e-01,9.587451765125720726e-01,6.384615508055474509e-01,3.807511671925908336e-01,3.140909703223112581e-01,3.385666378018190592e-01,3.515830888884290406e-01,8.204863278647622771e-02,6.643112727434468123e-01,2.776793944548555659e-01
7.375468836604315293e-02,5.658196362760012921e-01,6.607449402975706931e-01,6.929182623315481848e-01,3.919596748372352613e-01,1.922824448513930085e-01,1.991051134057650884e-01,5.576942011908410102e-01,9.355160821759564982e-01,5.555294322304904497e-01
4.937734260100492545e-01,7.179340382442945812e-01,1.016871210116691016e-01,6.128400216836082937e-01,8.843288207705425341e-01,5.655678014262477404e-04,4.266598835339557860e-01,3.037733428017888038e-01,3.409839033610376768e-01,9.831105216827876747e-01
7.576265092943355040e-01,2.851308970287221856e-01,5.240933880623678265e-01,7.916992600199305175e-01,3.897832318483892555e-01,9.921276957073297265e-01,3.136393135352744110e-02,5.118679845344283885e-01,7.239603597503260213e-01,3.501991942271608371e-01
6.462837305988078374e-02,3.185211310817632757e-01,6.740280981717202691e-01,7.337848376812693418e-01,1.657960270003547842e-01,9.241077200239825595e-01,2.715272204854403126e-01,9.649033620017629653e-01,4.501758876775949769e-01,2.391533164519612509e-01
8.333183742863917720e-01,7.695686247814839120e-01,1.824435565377785506e-01,7.964247553244985234e-01,3.374184581260641913e-01,7.499418691215808952e-02,6.800328685347030166e-01,3.813379906005316400e-01,7.758060525948859976e-01,9.822593048504080215e-04
6.106239449490159510e-01,8.059858357754714486e-01,7.769489005362495426e-02,2.067866902086870073e-01,4.578171477976403780e-01,7.914475090918540179e-01,8.400588965483166692e-01,7.259753225034412116e-01,6.774644965189755563e-01,9.432478751438264641e-01
4.392603269820682943e-01,7.331823470913999552e-01,9.819727312885538906e-01,5.392504391911532302e-01,4.441303511459017139e-01,9.056512164771695073e-01,8.393399250645584564e-01,6.549232818592065630e-01,3.638264964635694598e-01,9.965157885883317856e-01
6.092079384738215975e-01,1.083307550329807301e-01,8.499524964733253807e-01,8.003436796748258919e-01,6.129617179917690173e-02,5.699775566165822260e-01,2.644592732457471396e-01,6.965315173998357645e-01,2.881745075056479921e-01,3.565157265913437845e-01
5.277495523845048275e-01,7.129756961506372726e-02,2.234816421234695483e-01,2.624552205803564187e-01,9.100083368420915919e-01,6.183477179955021441e-01,8.846330694454842547e-01,1.887742889927406242e-01,3.437053511778001003e-01,2.714348142225661009e-01
7.599880241943313131e-02,1.179035795246141660e-01,4.382408783249172046e-01,9.982953954933675433e-01,8.199906489789580144e-01,3.332597435385701301e-01,7.785790375921307627e-01,5.054869433537323431e-02,6.100270595435761667e-01,7.666057875495818630e-01
2.775320724060268418e-01,7.863752269967017039e-01,9.828583989497243767e-01,1.693018706551205899e-01,7.107509342920883544e-01,3.477814138925087173e-01,8.621486362999072339e-01,1.610345751133664960e-01,6.227167864589485680e-01,7.508992030351083757e-01
2.661196762718718301e-01,3.091631029963474164e-01,3.988967661244768870e-01,3.540839030046438740e-01,6.996919940790866654e-01,2.982787502341532893e-01,5.586574200618575903e-01,8.043542140316289890e-01,4.921617340778927652e-01,1.832859023638643281e-01
8.280025558018104803e-01,4.832469314004324001e-01,1.111799154138033430e-01,8.329214586134670029e-01,8.151441263627252631e-01,8.874974191614873886e-01,3.588434984950250595e-01,2.886563030289002185e-01,7.119177944487019571e-01,9.194415806158715565e-01
2.755762770050732557e-01,6.783559526203306600e-01,6.335168907891723933e-01,8.698531165423547540e-01,4.126789750403430101e-01,5.934658249889690484e-02,1.291378258463574680e-01,2.390332967943696874e-01,9.616297995575494584e-01,4.385141159019588786e-01
4.016357414381656055e-01,1.186286118896735520e-01,7.060874729337081046e-01,6.504175244194843053e-01,1.220665131133755743e-01,4.392087234439682186e-01,1.062727857576439838e-02,1.112278217352505871e-01,7.606905883376338107e-01,4.899447953962237090e-01
1.772891406781696988e-01,7.387936330973371435e-01,1.895131667850455948e-01,7.117676991196297820e-02,5.272455835036801153e-01,3.857699827708583884e-01,2.280103210066264374e-01,4.643010392239609319e-01,6.779816143317984878e-01,2.741296214055538583e-01
8.916165548039399757e-01,2.629449571342760139e-01,3.568497753686850071e-01,5.571122063085016674e-01,2.096035161929654667e-02,9.682737961518230740e-01,9.645003010028589951e-01,2.425405494181427368e-01,2.218358779981717266e-01,4.927517495252808910e-01
9.308698103097192700e-01,7.206446428589574626e-01,5.643530355853010327e-02,9.279188274538261449e-01,1.594811650835384897e-01,8.710317527706262775e-01,5.648302627334020887e-01,8.851175684468625127e-01,1.310858190261855460e-01,7.096608238189689999e-01
9.373890512821151377e-01,7.852823156397418236e-01,8.684590836334818986e-01,1.598848196547318912e-01,5.760006416490535130e-01,1.338852912656341987e-01,8.046309799585550371e-01,5.155608096923299799e-01,6.792449539432290351e-01,4.685053708500352965e-01
9.077468801528442155e-01,8.208992796246827872e-02,5.299745683137587760e-01,2.971582334237009571e-01,2.532659460528172701e-01,3.235647026628011291e-01,3.819415569652823139e-01,6.195989552277403334e-02,9.409418117189726205e-01,8.535627362511851723e-01
8.325238329028805673e-02,9.132421655871034716e-01,6.684893219384386853e-01,5.216926065348792552e-01,5.836531334460579590e-01,6.368460845588727048e-01,9.681588078769065575e-03,1.075705922900952460e-01,4.195264751386642565e-01,4.858789638838084679e-01
7.710917494426651198e-01,7.186446170907087039e-01,3.789167610595201019e-02,3.274351061066717028e-01,2.565601712125162859e-01,2.093479375673560350e-01,7.865632722303850244e-01,7.647465325907154554e-01,8.892765725315900927e-01,7.349979452421173676e-01
9.660566981602709546e-01,6.991798444568579907e-01,2.921684366501935415e-01,7.883467993400424811e-01,5.869544054215171114e-01,4.310783797660966421e-02,8.043466862093857639e-01,3.470692260074537128e-02,3.073081687129197714e-02,5.830263608803860631e-01
9.144023254737758677e-01,9.515226864988559630e-01,9.362191032766050691e-01,3.006754980935810728e-02,7.903251214161213234e-01,5.932732222426044810e-01,9.945200125159926463e-01,8.755394813746852911e-02,4.971849147844764616e-03,2.488862982849370242e-01
9.184227040067546310e-01,7.779256655297441814e-01,8.541181101267523168e-01,2.206614135491039574e-01,6.576433771466644318e-01,5.324463222796086415e-01,6.065681809924866608e-01,6.520582863263690854e-01,1.192108238606135462e-01,3.024268582735600841e-02
6.957606122765095380e-01,8.870863716751463679e-01,8.558214062838418457e-01,5.779503707454489714e-01,9.814400788673678377e-01,5.751918655226274657e-01,9.803502073801382277e-01,8.121283294272750863e-01,6.499468116009707863e-01,6.121714999469702878e-01
2.420843000030521441e-01,9.799850557449225619e-01,1.208075910650363571e-02,3.088662252630598459e-01,2.175302685754125775e-01,5.729101656213867466e-01,3.930951500926010977e-01,9.274928021404171830e-01,7.505235104996377249e-02,9.908385782572737277e-01
8.013476244503140444e-01,1.037923305055047374e-01,1.175480435396867307e-01,6.879533930990735513e-01,8.959686932268821069e-01,2.757687560911954439e-01,2.024579760432051456e-01,4.430410767435779551e-01,2.451335861729454502e-01,7.985354117604442914e-01
6.651966613405361217e-01,1.762857142634866037e-02,8.045301848336431361e-01,3.363621468448273477e-01,2.017165904955298128e-02,4.651050194538457472e-01,8.766213462559436786e-01,8.167542660941236043e-01,7.369388510632557399e-02,9.460086040844715161e-01
8.977525517254489884e-01,6.890590719331384228e-01,8.293031059623470203e-01,2.929488963496983400e-01,6.243356670438503508e-01,5.197136603851340020e-01,4.761929911136973947e-01,7.983453218684767316e-01,6.430922431937283745e-01,2.486657448605554821e-01
2.432355469489663191e-01,7.683889713386465870e-01,3.874447602771095012e-01,5.136589657192297542e-01,4.683967924635756841e-01,9.280222052348652273e-01,2.904515474952353848e-01,3.356830459363153718e-01,3.653521721342164463e-01,4.737048301788641114e-01
3.217997906375213990e-02,7.922618578898618091e-01,1.702027933795390302e-01,1.454624910945114813e-01,3.771807216186195966e-02,4.277309399195498019e-01,5.947028543323453764e-01,2.558751358022007816e-01,6.109903227709753137e-01,3.312084533694441557e-01
6.140995322465151451e-01,5.709006935169353980e-01,8.618263896940264734e-01,5.301552225050436551e-01,9.436194071924618454e-01,9.797328081993715854e-01,2.148500474566761298e-02,1.403931042311875599e-01,3.020159040475647316e-01,5.875362164259740894e-01
6.233680671066897938e-01,2.007636858910439859e-01,4.383497559464245574e-01,9.576279992543231812e-01,1.928894011160664501e-02,9.744085001727542661e-01,5.367208585113325547e-02,9.709233910861811978e-01,3.691781831722164009e-01,7.255150456283574467e-01
7.887698405305935134e-01,4.214696052388624548e-01,3.791415471750091415e-01,5.633206458286748042e-01,5.810967473122879978e-01,2.533108015091573018e-01,8.835279991202570349e-01,4.728994664286891858e-01,5.828710496931940321e-01,8.696817450996169319e-01
9.059471503573027773e-01,2.691311686416398841e-01,1.928633171821476644e-01,2.900112619946919601e-01,9.546117876284091475e-01,1.545015601074626321e-01,5.798192635883784307e-01,7.442901467517963887e-01,5.215396842622088691e-02,5.432303175944631635e-01
3.668874918869476920e-01,8.387547509332147211e-01,8.318224439842897278e-01,9.119066995649259821e-01,2.813716814538986810e-01,4.520548967554802733e-01,2.047840524958229880e-01,4.589839348815866193e-01,8.957148437789520523e-01,7.617766331271312863e-01
5.092669224392827321e-01,7.217334550328818876e-01,8.574808904525538233e-01,1.672429076256138902e-01,2.792455150296485611e-01,9.381595950061661915e-01,7.768509185956392615e-01,7.124239574636358485e-01,1.254993908254959933e-01,9.087881810594198306e-01
6.987790335514760809e-01,9.647041019132995832e-02,3.196261161202310630e-01,6.739547245744073045e-01,2.161105831482929007e-01,5.138765872902781862e-01,5.684451720738407099e-01,6.282063063874968600e-01,1.654736251078416931e-01,3.860665758636261380e-02
9.795575549872120868e-01,9.023823872738648832e-01,1.317169679578359398e-01,2.544951624488465125e-01,6.257374924983922782e-01,8.519561233196697447e-01,6.193005491754798308e-01,1.120082070532050222e-01,4.423975117771649090e-01,8.567356429063600620e-01
3.424697838101955494e-01,1.893270003534992529e-01,4.980948610571219737e-01,6.165297395140275638e-01,6.611993480945745905e-01,9.196281865812038214e-01,9.751641392796747132e-01,2.820457568335065224e-01,6.217353368069976627e-01,7.931719132155032881e-01
1.188320938072098265e-01,6.917015098291195985e-01,1.307829250108516472e-02,1.485127631144157467e-01,2.930818349565733616e-02,5.577239849012065598e-01,6.082839915419853138e-01,1.403256028987756032e-01,2.773289795735833785e-01,5.444054246495946270e-01
7.672200454361379762e-01,8.588712116416616915e-01,7.895410989202972241e-01,2.336987009860901354e-01,3.131095990888551617e-01,8.917554735534921617e-01,6.807523366120669106e-01,8.785857833593908595e-01,7.436980642089060511e-01,2.283919137160567159e-01
5.714799832413808289e-02,2.860372561235139388e-01,7.570662533014633766e-01,9.488441191882041048e-01,1.554549975744901058e-01,3.482076435458844044e-01,8.622692330447412346e-01,3.170096745944575023e-01,2.740633394778286824e-01,5.671231436570720597e-01
6.613565559287283291e-01,8.673555850844302251e-01,2.959244053665780472e-01,1.024842311169668063e-01,6.047859666898111053e-01,5.653505517099532973e-03,5.917077411442166479e-01,9.865485259132328322e-01,8.493728995223996936e-01,2.004305478471507529e-01
3.981691435392716860e-01,7.880511786664385898e-01,7.823669149542776813e-01,1.342764078658201798e-01,1.308182811670406398e-01,2.003316597128058651e-01,7.814318952385260753e-01,5.025913223287339360e-01,8.058792800800734790e-01,7.470580271164750652e-01
7.725265140646052631e-01,7.044353361706030547e-01,3.715094147718420725e-01,3.518791238626111095e-01,6.926287660022117931e-01,3.051539269505693097e-01,6.770698885377225418e-01,6.728920677955975149e-01,8.109766077144572316e-01,5.152865772861169313e-01
4.184844549909328970e-01,7.825368935728599373e-01,4.931393973536108977e-01,8.032247056522601181e-02,6.577549330977735531e-01,5.441812804780306045e-01,5.657819010790916536e-01,9.535744393714727929e-01,7.848948794505072879e-01,9.290731773101509328e-01
8.813264708971934036e-01,8.279180792705465031e-02,5.350898107433381679e-01,5.169823582591577260e-01,2.303291095518061882e-01,5.190210793142190360e-01,6.189549169958226127e-01,8.678438560627272924e-01,1.866040114388576310e-01,9.408696307427369954e-01
6.953442004397841769e-01,4.324152624002972622e-01,8.369518051393000091e-01,2.200665636484449017e-01,1.314069176588213983e-01,5.851411471343208603e-01,8.998098175658924003e-01,1.106418559968580517e-01,4.293360919509883189e-01,7.674071809631084484e-01
6.444471956947505076e-01,5.932206618299491474e-01,1.552864484564523417e-01,6.907170929872854526e-01,3.919035170141667024e-01,4.930932356459867272e-01,4.822194258769101349e-01,3.317784561508121399e-01,1.845256787236235763e-01,1.314045321591111870e-01
2.536741876542575325e-01,4.749314066573552262e-01,5.649759260961341178e-01,7.020471252384068439e-01,2.862783750823173490e-01,9.022236206375783274e-01,2.560030220464782902e-01,9.017985161270234418e-01,7.400726383114436535e-01,5.479141551110592312e-01
4.282681404413415382e-01,8.150284908180727150e-02,7.692691650798734182e-01,2.160072598081652639e-02,2.322355765577820419e-01,5.780616096784898517e-01,2.094206236306291880e-01,4.696622546712244661e-01,9.204698183516938359e-01,3.388972715758676868e-01
2.973555593667885910e-01,4.923354126825927324e-01,3.089838704792128299e-01,7.921483647192707478e-01,3.403484894684534190e-01,7.388562672136413934e-01,1.488081091753521434e-01,8.225389162744606297e-01,4.091779129475214827e-02,2.503469536631994785e-01
4.108571686409020485e-01,5.969986454956996980e-01,3.016978835595127695e-01,3.321561688372054455e-03,4.574564008810094728e-01,1.142594364623575887e-01,9.224413738903308735e-01,8.019463320121416050e-01,9.892142560421324227e-02,7.248872102744645662e-01
8.507997146740473582e-01,7.256069370996109935e-02,6.314779216467418799e-01,3.499637490592839573e-01,1.608785184990196848e-01,6.854482605665421779e-01,2.429612258984741313e-01,6.034281551642401986e-01,5.976020151370549094e-01,8.054160205432997488e-01
1.540743012406078360e-01,2.522242881903391520e-03,3.705649515417018813e-01,7.619970494261055771e-01,6.651223266381884880e-01,6.509528204211426639e-01,2.189885855573334705e-01,4.577217510801856459e-01,8.683083705890772830e-01,7.163998787715584182e-01
3.264975984169947720e-01,3.182930948984504793e-01,2.307732122869662339e-01,8.804309229800382219e-01,9.845238134837279720e-01,3.912537541169123223e-01,9.008272144812116133e-01,6.005627142637144367e-01,8.442067939974422508e-01,8.919685315314044294e-01
6.614029251815255472e-01,5.212109335139873956e-01,2.795447548639675706e-01,2.870068976854455167e-01,9.645117686758883924e-01,4.164181223270420062e-01,1.345925587134386703e-01,6.270835600778357222e-01,6.001376476563680118e-02,2.639296908258044194e-01
1.685662241087848567e-01,4.429283924538308659e-01,5.672125474265724554e-01,9.240881992726323046e-01,7.543377256128829256e-01,2.102129499121248024e-01,8.480571266257219687e-02,3.996578674766176897e-01,6.912778553560193773e-01,4.023461782082845550e-01
4.902052054927525937e-01,3.878894717039915729e-01,8.552419591027263790e-01,9.659215846982853737e-01,4.426132041256077843e-01,5.699396716958951004e-01,8.872219041123872163e-01,3.652099539999813516e-01,9.190620250813023029e-01,2.490020228635695387e-01
1.436874690897592677e-01,7.669748883875795453e-01,2.535115801294491877e-01,5.330155622430701179e-01,8.198768611284006358e-01,8.200913621037846379e-01,3.500445814796456778e-01,4.854684159387825382e-01,6.097877221153926719e-01,9.313634691871871540e-01
4.615298245980812286e-01,5.275851657372185866e-01,4.169889779095241611e-01,7.438172311015525118e-01,1.985040384386478340e-01,4.698913805697931823e-01,2.935823176431940906e-01,7.894993329698440920e-02,8.951621761272409161e-01,1.761011743462581602e-02
1.028227472931336761e-01,4.817556379427088142e-01,9.051835472717739695e-01,9.109180528353492123e-01,1.865477646447529780e-01,9.893879529934581640e-01,4.397919085042251153e-01,2.002810669392418585e-02,7.378824860644772610e-01,6.043981794212527348e-02
8.110161390304591045e-01,7.332798800773441261e-01,6.459852472267246792e-02,9.871751149508366519e-01,8.645150147638385185e-01,3.371945297699198152e-01,6.225209717353968886e-01,3.387038588892847812e-01,2.262080909404218243e-01,1.539032468841931012e-01
8.937180541241409593e-01,2.463065074928982856e-01,2.047274098563215405e-01,6.016862244830321060e-01,2.977708711602159442e-01,2.371831674786780697e-01,8.573382021996001079e-02,2.918427101760013853e-01,3.841649257785876292e-01,4.256380493762584871e-01
6.110426220223461602e-01,8.580243596969637787e-01,5.251310365272565672e-02,6.600554284087538637e-01,9.819220500231655713e-01,4.922095724120485460e-01,3.208009289713812384e-01,5.498298646656142319e-01,5.266407202515024366e-01,2.943045006897795357e-01
5.721411001171405886e-01,9.901124701043486631e-01,1.817136679119263354e-01,2.797679993054933423e-01,6.399876092859103638e-01,8.694022879122875747e-01,8.192668006592117580e-01,7.837722621542964063e-02,4.763494872853796247e-01,5.243361306785958575e-01
7.101426381890161288e-01,2.879450907430872730e-01,1.197825058891113237e-01,3.327228482471202842e-01,4.515666575228514112e-01,7.991820501772723961e-01,1.856242393743146035e-02,7.170591220526471021e-01,7.454892201087630621e-01,2.002007789234084845e-01
5.803936104568776511e-01,3.692373324507046695e-01,4.675962429733723225e-01,4.678651199400147842e-01,1.187993331730246016e-01,2.594163104939281039e-01,1.815861289068281259e-01,5.731270531205676644e-01,2.770105913241862616e-01,2.317599842959330303e-01
8.093992375252880844e-01,5.633862467932297946e-01,4.060856906245102760e-01,8.561464359709226590e-01,8.250666563694422084e-01,7.380998284475442928e-01,8.095684688147904984e-01,1.062342148348673909e-01,5.323329166071761875e-01,3.367167246697663208e-01
4.882529837701284903e-01,1.088069534224052060e-01,9.685588172624598480e-01,1.988792544519181194e-01,2.843555851995472894e-01,7.789695841595681847e-01,8.335305379526947167e-01,9.340501031999062231e-01,3.990467240687988193e-01,2.971680209238354298e-01
3.757165621249446419e-01,1.320311136471036262e-01,7.070312743180005022e-01,7.824041174684961408e-01,5.128912876723024095e-01,7.497702147917865156e-01,9.280672875433780833e-01,9.144906229185093549e-01,4.732130092632247376e-01,8.966026353821832107e-01
2.962129162075364253e-01,9.137058596840063052e-01,1.145162013706485515e-01,5.614335523325590938e-01,1.481241609091886735e-01,1.120052223359816468e-01,1.914592827822060306e-01,2.303065545375216905e-01,4.589915900892113099e-01,2.894127646103136220e-01
7.413712235847913501e-02,4.128923997162803339e-03,4.106090495484694403e-01,4.329535799331380996e-01,2.390274964547862702e-01,5.906808380740946607e-02,8.579911916828142360e-01,8.447767553052806244e-01,3.533417871080717365e-01,9.135051372156444138e-02
